seqid,start,end,source,type,score,strand,phase,attributes
contig_18,45513,45936,ena,CDS,.,+,0,.
contig_18,44928,45492,ena,CDS,.,+,0,.
contig_18,43920,44874,ena,CDS,.,+,0,.
contig_18,43273,43906,ena,CDS,.,+,0,.
contig_18,40861,41557,ena,CDS,.,+,0,.
contig_18,40253,40760,ena,CDS,.,+,0,.
contig_18,39385,40180,ena,CDS,.,+,0,.
contig_18,37978,39133,ena,CDS,.,+,0,.
contig_18,37602,37746,ena,CDS,.,+,0,.
contig_18,36618,36783,ena,CDS,.,+,0,.
contig_18,35366,35603,ena,CDS,.,+,0,.
contig_18,34554,34812,ena,CDS,.,+,0,.
contig_18,29785,30361,ena,CDS,.,+,0,.
contig_18,26606,27836,ena,CDS,.,+,0,.
contig_18,25684,26347,ena,CDS,.,+,0,.
contig_18,25038,25638,ena,CDS,.,+,0,.
contig_18,24532,24844,ena,CDS,.,+,0,.
contig_18,23488,23902,ena,CDS,.,+,0,.
contig_18,23031,23310,ena,CDS,.,+,0,.
contig_18,21913,22327,ena,CDS,.,+,0,.
contig_18,21530,21884,ena,CDS,.,+,0,.
contig_18,20984,21191,ena,CDS,.,+,0,.
contig_18,20048,20396,ena,CDS,.,+,0,.
contig_18,18919,19894,ena,CDS,.,+,0,.
contig_18,16428,18036,ena,CDS,.,+,0,.
contig_18,9335,9575,ena,CDS,.,+,0,.
contig_18,7646,7898,ena,CDS,.,+,0,.
contig_18,6423,6564,ena,CDS,.,+,0,.
contig_18,4606,4864,ena,CDS,.,+,0,.
contig_18,4269,4524,ena,CDS,.,+,0,.
contig_18,783,3570,ena,CDS,.,+,0,.
contig_27,59448,59826,ena,CDS,.,+,0,.
contig_27,58999,59206,ena,CDS,.,+,0,.
contig_27,55739,57932,ena,CDS,.,+,0,.
contig_27,52080,53370,ena,CDS,.,+,0,.
contig_27,49783,50680,ena,CDS,.,+,0,.
contig_27,49122,49338,ena,CDS,.,+,0,.
contig_27,45529,46057,ena,CDS,.,+,0,.
contig_27,43678,44485,ena,CDS,.,+,0,.
contig_27,41356,41623,ena,CDS,.,+,0,.
contig_27,39514,41293,ena,CDS,.,+,0,.
contig_27,38233,38953,ena,CDS,.,+,0,.
contig_27,37526,38225,ena,CDS,.,+,0,.
contig_27,36701,37520,ena,CDS,.,+,0,.
contig_27,34582,34735,ena,CDS,.,+,0,.
contig_27,33665,33824,ena,CDS,.,+,0,.
contig_27,33271,33601,ena,CDS,.,+,0,.
contig_27,31957,32839,ena,CDS,.,+,0,.
contig_27,29610,31956,ena,CDS,.,+,0,.
contig_27,28940,29267,ena,CDS,.,+,0,.
contig_27,27873,28107,ena,CDS,.,+,0,.
contig_27,26008,27682,ena,CDS,.,+,0,.
contig_27,25018,25693,ena,CDS,.,+,0,.
contig_27,22201,22354,ena,CDS,.,+,0,.
contig_27,19677,20022,ena,CDS,.,+,0,.
contig_27,16262,16451,ena,CDS,.,+,0,.
contig_27,14678,15692,ena,CDS,.,+,0,.
contig_27,13588,14179,ena,CDS,.,+,0,.
contig_27,12760,12943,ena,CDS,.,+,0,.
contig_27,12182,12515,ena,CDS,.,+,0,.
contig_27,9920,10958,ena,CDS,.,+,0,.
contig_27,8727,9759,ena,CDS,.,+,0,.
contig_27,7880,8624,ena,CDS,.,+,0,.
contig_27,7080,7854,ena,CDS,.,+,0,.
contig_27,6062,7013,ena,CDS,.,+,0,.
contig_27,4139,4388,ena,CDS,.,+,0,.
contig_27,2246,3179,ena,CDS,.,+,0,.
contig_27,1183,2131,ena,CDS,.,+,0,.
contig_27,305,1052,ena,CDS,.,+,0,.
contig_6,52832,54512,ena,CDS,.,+,0,.
contig_6,51948,52536,ena,CDS,.,+,0,.
contig_6,49575,49887,ena,CDS,.,+,0,.
contig_6,47956,49402,ena,CDS,.,+,0,.
contig_6,45195,47637,ena,CDS,.,+,0,.
contig_6,44411,45194,ena,CDS,.,+,0,.
contig_6,43523,43817,ena,CDS,.,+,0,.
contig_6,40316,40736,ena,CDS,.,+,0,.
contig_6,40014,40302,ena,CDS,.,+,0,.
contig_6,37484,38099,ena,CDS,.,+,0,.
contig_6,36485,37325,ena,CDS,.,+,0,.
contig_6,35414,35633,ena,CDS,.,+,0,.
contig_6,34615,35299,ena,CDS,.,+,0,.
contig_6,30534,32226,ena,CDS,.,+,0,.
contig_6,30224,30461,ena,CDS,.,+,0,.
contig_6,29788,30223,ena,CDS,.,+,0,.
contig_6,27828,28857,ena,CDS,.,+,0,.
contig_6,21367,22501,ena,CDS,.,+,0,.
contig_6,20208,21105,ena,CDS,.,+,0,.
contig_6,18614,19589,ena,CDS,.,+,0,.
contig_6,16208,18041,ena,CDS,.,+,0,.
contig_6,14962,15136,ena,CDS,.,+,0,.
contig_6,13745,14219,ena,CDS,.,+,0,.
contig_6,12748,13549,ena,CDS,.,+,0,.
contig_6,11745,11901,ena,CDS,.,+,0,.
contig_6,10301,10835,ena,CDS,.,+,0,.
contig_6,9729,10269,ena,CDS,.,+,0,.
contig_6,6278,7535,ena,CDS,.,+,0,.
contig_6,5629,6223,ena,CDS,.,+,0,.
contig_6,4998,5157,ena,CDS,.,+,0,.
contig_6,2691,3366,ena,CDS,.,+,0,.
contig_6,765,2541,ena,CDS,.,+,0,.
contig_6,372,705,ena,CDS,.,+,0,.
contig_41,46998,48312,ena,CDS,.,+,0,.
contig_41,45956,46988,ena,CDS,.,+,0,.
contig_41,43868,44909,ena,CDS,.,+,0,.
contig_41,41664,43845,ena,CDS,.,+,0,.
contig_41,39877,41098,ena,CDS,.,+,0,.
contig_41,38448,39849,ena,CDS,.,+,0,.
contig_41,36918,38034,ena,CDS,.,+,0,.
contig_41,31274,31760,ena,CDS,.,+,0,.
contig_41,30345,31161,ena,CDS,.,+,0,.
contig_41,28452,29370,ena,CDS,.,+,0,.
contig_41,26283,27369,ena,CDS,.,+,0,.
contig_41,25031,26075,ena,CDS,.,+,0,.
contig_41,22013,22844,ena,CDS,.,+,0,.
contig_41,20746,20953,ena,CDS,.,+,0,.
contig_41,20117,20723,ena,CDS,.,+,0,.
contig_41,18109,18721,ena,CDS,.,+,0,.
contig_41,17399,17699,ena,CDS,.,+,0,.
contig_41,15897,16320,ena,CDS,.,+,0,.
contig_41,14596,15538,ena,CDS,.,+,0,.
contig_41,13645,14497,ena,CDS,.,+,0,.
contig_41,13301,13634,ena,CDS,.,+,0,.
contig_41,12535,13228,ena,CDS,.,+,0,.
contig_41,11810,12533,ena,CDS,.,+,0,.
contig_41,9333,9624,ena,CDS,.,+,0,.
contig_41,7550,8474,ena,CDS,.,+,0,.
contig_41,7269,7419,ena,CDS,.,+,0,.
contig_41,2650,4519,ena,CDS,.,+,0,.
contig_41,637,2509,ena,CDS,.,+,0,.
contig_35,51493,51856,ena,CDS,.,+,0,.
contig_35,49987,51427,ena,CDS,.,+,0,.
contig_35,46150,46609,ena,CDS,.,+,0,.
contig_35,45604,45850,ena,CDS,.,+,0,.
contig_35,45112,45274,ena,CDS,.,+,0,.
contig_35,43655,43886,ena,CDS,.,+,0,.
contig_35,42972,43215,ena,CDS,.,+,0,.
contig_35,42251,42590,ena,CDS,.,+,0,.
contig_35,41234,41615,ena,CDS,.,+,0,.
contig_35,39973,40186,ena,CDS,.,+,0,.
contig_35,39100,39412,ena,CDS,.,+,0,.
contig_35,36710,38570,ena,CDS,.,+,0,.
contig_35,35780,36089,ena,CDS,.,+,0,.
contig_35,35605,35767,ena,CDS,.,+,0,.
contig_35,34884,35313,ena,CDS,.,+,0,.
contig_35,33780,34662,ena,CDS,.,+,0,.
contig_35,33124,33772,ena,CDS,.,+,0,.
contig_35,32297,33119,ena,CDS,.,+,0,.
contig_35,31600,32293,ena,CDS,.,+,0,.
contig_35,31114,31591,ena,CDS,.,+,0,.
contig_35,29284,31045,ena,CDS,.,+,0,.
contig_35,25277,25946,ena,CDS,.,+,0,.
contig_35,22147,23242,ena,CDS,.,+,0,.
contig_35,21507,22137,ena,CDS,.,+,0,.
contig_35,20241,21429,ena,CDS,.,+,0,.
contig_35,19472,20141,ena,CDS,.,+,0,.
contig_35,17915,18449,ena,CDS,.,+,0,.
contig_35,17208,17838,ena,CDS,.,+,0,.
contig_35,16221,17199,ena,CDS,.,+,0,.
contig_35,14805,16218,ena,CDS,.,+,0,.
contig_35,13329,14793,ena,CDS,.,+,0,.
contig_35,11976,13278,ena,CDS,.,+,0,.
contig_35,11443,11965,ena,CDS,.,+,0,.
contig_35,8696,8813,ena,CDS,.,+,0,.
contig_35,7362,7485,ena,CDS,.,+,0,.
contig_35,5218,6385,ena,CDS,.,+,0,.
contig_35,3730,5206,ena,CDS,.,+,0,.
contig_35,2591,3593,ena,CDS,.,+,0,.
contig_35,1560,2160,ena,CDS,.,+,0,.
contig_56,47042,47951,ena,CDS,.,+,0,.
contig_56,44900,45128,ena,CDS,.,+,0,.
contig_56,42412,42688,ena,CDS,.,+,0,.
contig_56,40711,42352,ena,CDS,.,+,0,.
contig_56,39520,40702,ena,CDS,.,+,0,.
contig_56,36994,38128,ena,CDS,.,+,0,.
contig_56,35122,35311,ena,CDS,.,+,0,.
contig_56,34377,34629,ena,CDS,.,+,0,.
contig_56,33358,33643,ena,CDS,.,+,0,.
contig_56,32412,32634,ena,CDS,.,+,0,.
contig_56,32080,32251,ena,CDS,.,+,0,.
contig_56,30859,31015,ena,CDS,.,+,0,.
contig_56,30345,30474,ena,CDS,.,+,0,.
contig_56,28063,28402,ena,CDS,.,+,0,.
contig_56,26416,26626,ena,CDS,.,+,0,.
contig_56,24895,25624,ena,CDS,.,+,0,.
contig_56,23433,24822,ena,CDS,.,+,0,.
contig_56,20953,22042,ena,CDS,.,+,0,.
contig_56,16278,16479,ena,CDS,.,+,0,.
contig_56,13893,14229,ena,CDS,.,+,0,.
contig_56,12915,13485,ena,CDS,.,+,0,.
contig_56,12130,12820,ena,CDS,.,+,0,.
contig_56,11397,12129,ena,CDS,.,+,0,.
contig_56,10545,11274,ena,CDS,.,+,0,.
contig_56,485,1067,ena,CDS,.,+,0,.
contig_10,48015,49302,ena,CDS,.,+,0,.
contig_10,47489,47804,ena,CDS,.,+,0,.
contig_10,42697,42799,ena,CDS,.,+,0,.
contig_10,40228,40888,ena,CDS,.,+,0,.
contig_10,39126,40101,ena,CDS,.,+,0,.
contig_10,38185,38428,ena,CDS,.,+,0,.
contig_10,37470,38034,ena,CDS,.,+,0,.
contig_10,34305,34767,ena,CDS,.,+,0,.
contig_10,28359,28518,ena,CDS,.,+,0,.
contig_10,25189,26236,ena,CDS,.,+,0,.
contig_10,24521,25103,ena,CDS,.,+,0,.
contig_10,23473,24241,ena,CDS,.,+,0,.
contig_10,21314,21554,ena,CDS,.,+,0,.
contig_10,20645,20843,ena,CDS,.,+,0,.
contig_10,18020,18248,ena,CDS,.,+,0,.
contig_10,17356,17644,ena,CDS,.,+,0,.
contig_10,16617,16932,ena,CDS,.,+,0,.
contig_10,15312,15888,ena,CDS,.,+,0,.
contig_10,14739,15282,ena,CDS,.,+,0,.
contig_10,12516,14730,ena,CDS,.,+,0,.
contig_10,12044,12344,ena,CDS,.,+,0,.
contig_10,11519,11918,ena,CDS,.,+,0,.
contig_10,10426,10696,ena,CDS,.,+,0,.
contig_10,6650,6785,ena,CDS,.,+,0,.
contig_10,5732,5819,ena,CDS,.,+,0,.
contig_10,3482,3617,ena,CDS,.,+,0,.
contig_10,1820,2000,ena,CDS,.,+,0,.
contig_53,49066,50827,ena,CDS,.,+,0,.
contig_53,48263,48878,ena,CDS,.,+,0,.
contig_53,46941,48192,ena,CDS,.,+,0,.
contig_53,46201,46933,ena,CDS,.,+,0,.
contig_53,45752,46031,ena,CDS,.,+,0,.
contig_53,45244,45664,ena,CDS,.,+,0,.
contig_53,40926,41781,ena,CDS,.,+,0,.
contig_53,40521,40866,ena,CDS,.,+,0,.
contig_53,40075,40390,ena,CDS,.,+,0,.
contig_53,38701,40012,ena,CDS,.,+,0,.
contig_53,37657,38617,ena,CDS,.,+,0,.
contig_53,34188,37620,ena,CDS,.,+,0,.
contig_53,33403,34027,ena,CDS,.,+,0,.
contig_53,32257,33400,ena,CDS,.,+,0,.
contig_53,31376,32165,ena,CDS,.,+,0,.
contig_53,30943,31375,ena,CDS,.,+,0,.
contig_53,29798,30830,ena,CDS,.,+,0,.
contig_53,29274,29790,ena,CDS,.,+,0,.
contig_53,26849,29264,ena,CDS,.,+,0,.
contig_53,25658,26804,ena,CDS,.,+,0,.
contig_53,24531,25449,ena,CDS,.,+,0,.
contig_53,24352,24523,ena,CDS,.,+,0,.
contig_53,23333,24182,ena,CDS,.,+,0,.
contig_53,22571,23327,ena,CDS,.,+,0,.
contig_53,21953,22475,ena,CDS,.,+,0,.
contig_53,21100,21826,ena,CDS,.,+,0,.
contig_53,20043,20886,ena,CDS,.,+,0,.
contig_53,19184,19913,ena,CDS,.,+,0,.
contig_53,16578,16686,ena,CDS,.,+,0,.
contig_53,15816,16002,ena,CDS,.,+,0,.
contig_53,13860,14541,ena,CDS,.,+,0,.
contig_53,13489,13804,ena,CDS,.,+,0,.
contig_53,12238,12499,ena,CDS,.,+,0,.
contig_53,11672,12110,ena,CDS,.,+,0,.
contig_53,10958,11138,ena,CDS,.,+,0,.
contig_53,10157,10379,ena,CDS,.,+,0,.
contig_53,8571,9936,ena,CDS,.,+,0,.
contig_53,7950,8076,ena,CDS,.,+,0,.
contig_53,7686,7947,ena,CDS,.,+,0,.
contig_53,3919,4108,ena,CDS,.,+,0,.
contig_53,2254,3619,ena,CDS,.,+,0,.
contig_53,1202,1430,ena,CDS,.,+,0,.
contig_97,49336,50236,ena,CDS,.,+,0,.
contig_97,47709,48111,ena,CDS,.,+,0,.
contig_97,45572,46406,ena,CDS,.,+,0,.
contig_97,44331,45264,ena,CDS,.,+,0,.
contig_97,43193,44288,ena,CDS,.,+,0,.
contig_97,41740,42736,ena,CDS,.,+,0,.
contig_97,41031,41235,ena,CDS,.,+,0,.
contig_97,37421,39419,ena,CDS,.,+,0,.
contig_97,35692,36343,ena,CDS,.,+,0,.
contig_97,33495,34389,ena,CDS,.,+,0,.
contig_97,32442,33321,ena,CDS,.,+,0,.
contig_97,29609,31586,ena,CDS,.,+,0,.
contig_97,27300,28167,ena,CDS,.,+,0,.
contig_97,25637,25943,ena,CDS,.,+,0,.
contig_97,24355,24943,ena,CDS,.,+,0,.
contig_97,22115,23573,ena,CDS,.,+,0,.
contig_97,13013,13298,ena,CDS,.,+,0,.
contig_97,8866,9016,ena,CDS,.,+,0,.
contig_97,4296,4554,ena,CDS,.,+,0,.
contig_97,2674,3010,ena,CDS,.,+,0,.
contig_97,1614,1752,ena,CDS,.,+,0,.
contig_1,48345,50016,ena,CDS,.,+,0,.
contig_1,47555,48236,ena,CDS,.,+,0,.
contig_1,46751,47363,ena,CDS,.,+,0,.
contig_1,42603,42714,ena,CDS,.,+,0,.
contig_1,39836,40061,ena,CDS,.,+,0,.
contig_1,37704,38937,ena,CDS,.,+,0,.
contig_1,34791,35970,ena,CDS,.,+,0,.
contig_1,31482,31884,ena,CDS,.,+,0,.
contig_1,29682,31113,ena,CDS,.,+,0,.
contig_1,28705,29239,ena,CDS,.,+,0,.
contig_1,27836,28481,ena,CDS,.,+,0,.
contig_1,27031,27520,ena,CDS,.,+,0,.
contig_1,25910,26885,ena,CDS,.,+,0,.
contig_1,25023,25872,ena,CDS,.,+,0,.
contig_1,23771,24983,ena,CDS,.,+,0,.
contig_1,22501,23248,ena,CDS,.,+,0,.
contig_1,21565,22489,ena,CDS,.,+,0,.
contig_1,20539,21490,ena,CDS,.,+,0,.
contig_1,19709,20534,ena,CDS,.,+,0,.
contig_1,18767,19292,ena,CDS,.,+,0,.
contig_1,18366,18540,ena,CDS,.,+,0,.
contig_1,17046,17994,ena,CDS,.,+,0,.
contig_1,14945,15239,ena,CDS,.,+,0,.
contig_1,11797,12184,ena,CDS,.,+,0,.
contig_1,10952,11411,ena,CDS,.,+,0,.
contig_1,8049,10158,ena,CDS,.,+,0,.
contig_1,7266,7908,ena,CDS,.,+,0,.
contig_1,6634,7084,ena,CDS,.,+,0,.
contig_1,6078,6246,ena,CDS,.,+,0,.
contig_1,5536,5713,ena,CDS,.,+,0,.
contig_1,5040,5319,ena,CDS,.,+,0,.
contig_1,1521,1839,ena,CDS,.,+,0,.
contig_1,476,1328,ena,CDS,.,+,0,.
contig_98,46408,47044,ena,CDS,.,+,0,.
contig_98,46047,46368,ena,CDS,.,+,0,.
contig_98,45516,45951,ena,CDS,.,+,0,.
contig_98,44739,45501,ena,CDS,.,+,0,.
contig_98,43276,43471,ena,CDS,.,+,0,.
contig_98,42611,43232,ena,CDS,.,+,0,.
contig_98,41320,41602,ena,CDS,.,+,0,.
contig_98,40373,40583,ena,CDS,.,+,0,.
contig_98,36661,37582,ena,CDS,.,+,0,.
contig_98,33439,34963,ena,CDS,.,+,0,.
contig_98,32560,32830,ena,CDS,.,+,0,.
contig_98,29076,32214,ena,CDS,.,+,0,.
contig_98,27904,29065,ena,CDS,.,+,0,.
contig_98,27433,27682,ena,CDS,.,+,0,.
contig_98,22670,22850,ena,CDS,.,+,0,.
contig_98,22399,22612,ena,CDS,.,+,0,.
contig_98,21274,21604,ena,CDS,.,+,0,.
contig_98,20683,21151,ena,CDS,.,+,0,.
contig_98,20013,20169,ena,CDS,.,+,0,.
contig_98,19568,19709,ena,CDS,.,+,0,.
contig_98,18684,19257,ena,CDS,.,+,0,.
contig_98,16611,16791,ena,CDS,.,+,0,.
contig_98,14662,14785,ena,CDS,.,+,0,.
contig_98,14317,14518,ena,CDS,.,+,0,.
contig_98,12382,12580,ena,CDS,.,+,0,.
contig_98,11973,12381,ena,CDS,.,+,0,.
contig_98,11629,11932,ena,CDS,.,+,0,.
contig_98,10470,11085,ena,CDS,.,+,0,.
contig_98,9626,9818,ena,CDS,.,+,0,.
contig_98,9295,9619,ena,CDS,.,+,0,.
contig_98,7960,8740,ena,CDS,.,+,0,.
contig_98,4625,4793,ena,CDS,.,+,0,.
contig_98,3457,3823,ena,CDS,.,+,0,.
contig_98,2628,2790,ena,CDS,.,+,0,.
contig_98,2178,2454,ena,CDS,.,+,0,.
contig_98,1096,1876,ena,CDS,.,+,0,.
contig_98,267,612,ena,CDS,.,+,0,.
contig_117,47102,47351,ena,CDS,.,+,0,.
contig_117,45586,46087,ena,CDS,.,+,0,.
contig_117,44850,45312,ena,CDS,.,+,0,.
contig_117,44056,44680,ena,CDS,.,+,0,.
contig_117,43555,44020,ena,CDS,.,+,0,.
contig_117,42580,43309,ena,CDS,.,+,0,.
contig_117,41550,42366,ena,CDS,.,+,0,.
contig_117,40695,40815,ena,CDS,.,+,0,.
contig_117,39526,40075,ena,CDS,.,+,0,.
contig_117,37761,39288,ena,CDS,.,+,0,.
contig_117,35672,36593,ena,CDS,.,+,0,.
contig_117,35072,35474,ena,CDS,.,+,0,.
contig_117,33118,33613,ena,CDS,.,+,0,.
contig_117,32109,32355,ena,CDS,.,+,0,.
contig_117,29883,30228,ena,CDS,.,+,0,.
contig_117,28207,28369,ena,CDS,.,+,0,.
contig_117,27849,28188,ena,CDS,.,+,0,.
contig_117,26427,26628,ena,CDS,.,+,0,.
contig_117,25150,25252,ena,CDS,.,+,0,.
contig_117,19828,19915,ena,CDS,.,+,0,.
contig_117,18845,18962,ena,CDS,.,+,0,.
contig_117,15767,16007,ena,CDS,.,+,0,.
contig_117,14909,15167,ena,CDS,.,+,0,.
contig_117,12280,13384,ena,CDS,.,+,0,.
contig_117,10901,11213,ena,CDS,.,+,0,.
contig_117,9222,9765,ena,CDS,.,+,0,.
contig_117,8123,8510,ena,CDS,.,+,0,.
contig_117,5518,6055,ena,CDS,.,+,0,.
contig_117,4069,4315,ena,CDS,.,+,0,.
contig_117,3390,3837,ena,CDS,.,+,0,.
contig_117,2235,3063,ena,CDS,.,+,0,.
contig_117,730,2224,ena,CDS,.,+,0,.
contig_80,47644,47848,ena,CDS,.,+,0,.
contig_80,46107,46233,ena,CDS,.,+,0,.
contig_80,45420,46077,ena,CDS,.,+,0,.
contig_80,44107,45010,ena,CDS,.,+,0,.
contig_80,40151,40745,ena,CDS,.,+,0,.
contig_80,38287,39991,ena,CDS,.,+,0,.
contig_80,36868,38026,ena,CDS,.,+,0,.
contig_80,35055,36390,ena,CDS,.,+,0,.
contig_80,34608,34809,ena,CDS,.,+,0,.
contig_80,32075,33098,ena,CDS,.,+,0,.
contig_80,30873,31179,ena,CDS,.,+,0,.
contig_80,29261,30752,ena,CDS,.,+,0,.
contig_80,27899,29060,ena,CDS,.,+,0,.
contig_80,25964,27203,ena,CDS,.,+,0,.
contig_80,24780,25899,ena,CDS,.,+,0,.
contig_80,23812,24775,ena,CDS,.,+,0,.
contig_80,22194,23448,ena,CDS,.,+,0,.
contig_80,21701,22127,ena,CDS,.,+,0,.
contig_80,20351,21638,ena,CDS,.,+,0,.
contig_80,19986,20187,ena,CDS,.,+,0,.
contig_80,19573,19912,ena,CDS,.,+,0,.
contig_80,17708,19562,ena,CDS,.,+,0,.
contig_80,17171,17687,ena,CDS,.,+,0,.
contig_80,16787,17111,ena,CDS,.,+,0,.
contig_80,16331,16715,ena,CDS,.,+,0,.
contig_80,15073,16288,ena,CDS,.,+,0,.
contig_80,14491,15043,ena,CDS,.,+,0,.
contig_80,13762,14419,ena,CDS,.,+,0,.
contig_80,12127,12583,ena,CDS,.,+,0,.
contig_80,10792,11740,ena,CDS,.,+,0,.
contig_80,9059,10778,ena,CDS,.,+,0,.
contig_80,8570,8900,ena,CDS,.,+,0,.
contig_80,7409,8453,ena,CDS,.,+,0,.
contig_80,6047,7100,ena,CDS,.,+,0,.
contig_80,4641,5832,ena,CDS,.,+,0,.
contig_80,2528,3842,ena,CDS,.,+,0,.
contig_80,748,2401,ena,CDS,.,+,0,.
contig_138,45100,46696,ena,CDS,.,+,0,.
contig_138,43222,44815,ena,CDS,.,+,0,.
contig_138,41918,43133,ena,CDS,.,+,0,.
contig_138,40779,41916,ena,CDS,.,+,0,.
contig_138,39206,39569,ena,CDS,.,+,0,.
contig_138,36213,36717,ena,CDS,.,+,0,.
contig_138,35012,35546,ena,CDS,.,+,0,.
contig_138,34757,34964,ena,CDS,.,+,0,.
contig_138,34119,34629,ena,CDS,.,+,0,.
contig_138,27522,27726,ena,CDS,.,+,0,.
contig_138,26373,27135,ena,CDS,.,+,0,.
contig_138,24165,25455,ena,CDS,.,+,0,.
contig_138,14599,14878,ena,CDS,.,+,0,.
contig_138,13378,14074,ena,CDS,.,+,0,.
contig_138,12813,13296,ena,CDS,.,+,0,.
contig_138,11944,12079,ena,CDS,.,+,0,.
contig_138,3917,4346,ena,CDS,.,+,0,.
contig_138,2184,3786,ena,CDS,.,+,0,.
contig_138,340,1174,ena,CDS,.,+,0,.
contig_121,46163,46811,ena,CDS,.,+,0,.
contig_121,44212,46084,ena,CDS,.,+,0,.
contig_121,41963,44030,ena,CDS,.,+,0,.
contig_121,41082,41838,ena,CDS,.,+,0,.
contig_121,38116,40957,ena,CDS,.,+,0,.
contig_121,37431,37947,ena,CDS,.,+,0,.
contig_121,35944,37291,ena,CDS,.,+,0,.
contig_121,35165,35861,ena,CDS,.,+,0,.
contig_121,33264,34959,ena,CDS,.,+,0,.
contig_121,30302,30500,ena,CDS,.,+,0,.
contig_121,28071,29700,ena,CDS,.,+,0,.
contig_121,27604,28057,ena,CDS,.,+,0,.
contig_121,25774,25915,ena,CDS,.,+,0,.
contig_121,23327,24605,ena,CDS,.,+,0,.
contig_121,22151,23318,ena,CDS,.,+,0,.
contig_121,20072,21212,ena,CDS,.,+,0,.
contig_121,18549,19725,ena,CDS,.,+,0,.
contig_121,18175,18505,ena,CDS,.,+,0,.
contig_121,16342,17002,ena,CDS,.,+,0,.
contig_121,13050,13716,ena,CDS,.,+,0,.
contig_121,9498,10689,ena,CDS,.,+,0,.
contig_121,7506,7758,ena,CDS,.,+,0,.
contig_121,6556,7030,ena,CDS,.,+,0,.
contig_121,5108,6365,ena,CDS,.,+,0,.
contig_121,4287,4545,ena,CDS,.,+,0,.
contig_121,3907,4135,ena,CDS,.,+,0,.
contig_121,2135,3572,ena,CDS,.,+,0,.
contig_121,748,1801,ena,CDS,.,+,0,.
contig_111,42783,43071,ena,CDS,.,+,0,.
contig_111,38558,41741,ena,CDS,.,+,0,.
contig_111,37311,38190,ena,CDS,.,+,0,.
contig_111,34785,35982,ena,CDS,.,+,0,.
contig_111,32450,34724,ena,CDS,.,+,0,.
contig_111,31335,32361,ena,CDS,.,+,0,.
contig_111,26061,26616,ena,CDS,.,+,0,.
contig_111,24501,24834,ena,CDS,.,+,0,.
contig_111,24161,24368,ena,CDS,.,+,0,.
contig_111,23116,24097,ena,CDS,.,+,0,.
contig_111,22406,22625,ena,CDS,.,+,0,.
contig_111,22058,22325,ena,CDS,.,+,0,.
contig_111,19771,20002,ena,CDS,.,+,0,.
contig_111,18073,18286,ena,CDS,.,+,0,.
contig_111,14828,17753,ena,CDS,.,+,0,.
contig_111,13878,14697,ena,CDS,.,+,0,.
contig_111,13225,13627,ena,CDS,.,+,0,.
contig_111,12962,13145,ena,CDS,.,+,0,.
contig_111,10583,11678,ena,CDS,.,+,0,.
contig_111,9438,10497,ena,CDS,.,+,0,.
contig_111,8662,9073,ena,CDS,.,+,0,.
contig_111,5990,6170,ena,CDS,.,+,0,.
contig_111,5214,5337,ena,CDS,.,+,0,.
contig_111,4892,5045,ena,CDS,.,+,0,.
contig_111,209,2126,ena,CDS,.,+,0,.
contig_29,41790,43443,ena,CDS,.,+,0,.
contig_29,39785,40997,ena,CDS,.,+,0,.
contig_29,38701,39778,ena,CDS,.,+,0,.
contig_29,37293,38688,ena,CDS,.,+,0,.
contig_29,35824,36274,ena,CDS,.,+,0,.
contig_29,35244,35547,ena,CDS,.,+,0,.
contig_29,34888,35236,ena,CDS,.,+,0,.
contig_29,33880,34549,ena,CDS,.,+,0,.
contig_29,32931,33759,ena,CDS,.,+,0,.
contig_29,31355,32852,ena,CDS,.,+,0,.
contig_29,30213,31305,ena,CDS,.,+,0,.
contig_29,29662,30181,ena,CDS,.,+,0,.
contig_29,27691,29461,ena,CDS,.,+,0,.
contig_29,27219,27663,ena,CDS,.,+,0,.
contig_29,26651,27161,ena,CDS,.,+,0,.
contig_29,26200,26578,ena,CDS,.,+,0,.
contig_29,25242,25998,ena,CDS,.,+,0,.
contig_29,22425,22713,ena,CDS,.,+,0,.
contig_29,21371,22271,ena,CDS,.,+,0,.
contig_29,18788,20663,ena,CDS,.,+,0,.
contig_29,17292,18549,ena,CDS,.,+,0,.
contig_29,16331,17123,ena,CDS,.,+,0,.
contig_29,15304,16309,ena,CDS,.,+,0,.
contig_29,13518,13707,ena,CDS,.,+,0,.
contig_29,10130,10340,ena,CDS,.,+,0,.
contig_29,9119,9905,ena,CDS,.,+,0,.
contig_29,6954,8811,ena,CDS,.,+,0,.
contig_29,5233,6400,ena,CDS,.,+,0,.
contig_29,3340,4618,ena,CDS,.,+,0,.
contig_34,41788,42013,ena,CDS,.,+,0,.
contig_34,39748,40057,ena,CDS,.,+,0,.
contig_34,37383,37665,ena,CDS,.,+,0,.
contig_34,36962,37214,ena,CDS,.,+,0,.
contig_34,36181,36313,ena,CDS,.,+,0,.
contig_34,35326,35902,ena,CDS,.,+,0,.
contig_34,34616,35177,ena,CDS,.,+,0,.
contig_34,33335,34544,ena,CDS,.,+,0,.
contig_34,32942,33245,ena,CDS,.,+,0,.
contig_34,32183,32315,ena,CDS,.,+,0,.
contig_34,31604,31919,ena,CDS,.,+,0,.
contig_34,29402,30029,ena,CDS,.,+,0,.
contig_34,28246,29122,ena,CDS,.,+,0,.
contig_34,26116,28021,ena,CDS,.,+,0,.
