seqid,start,end,source,type,score,strand,phase,attributes
DN38.contig00016,39051,39318,ena,CDS,.,+,0,.
DN38.contig00016,37620,37977,ena,CDS,.,+,0,.
DN38.contig00016,35993,36764,ena,CDS,.,+,0,.
DN38.contig00016,35070,35988,ena,CDS,.,+,0,.
DN38.contig00016,33253,34690,ena,CDS,.,+,0,.
DN38.contig00016,31619,32153,ena,CDS,.,+,0,.
DN38.contig00016,29636,30503,ena,CDS,.,+,0,.
DN38.contig00016,28515,28851,ena,CDS,.,+,0,.
DN38.contig00016,25708,26173,ena,CDS,.,+,0,.
DN38.contig00016,25061,25697,ena,CDS,.,+,0,.
DN38.contig00016,24254,24962,ena,CDS,.,+,0,.
DN38.contig00016,22962,24228,ena,CDS,.,+,0,.
DN38.contig00016,21649,22042,ena,CDS,.,+,0,.
DN38.contig00016,21205,21634,ena,CDS,.,+,0,.
DN38.contig00016,19878,20982,ena,CDS,.,+,0,.
DN38.contig00016,18530,18836,ena,CDS,.,+,0,.
DN38.contig00016,16080,16434,ena,CDS,.,+,0,.
DN38.contig00016,15295,16039,ena,CDS,.,+,0,.
DN38.contig00016,14713,15268,ena,CDS,.,+,0,.
DN38.contig00016,14437,14686,ena,CDS,.,+,0,.
DN38.contig00016,12816,14202,ena,CDS,.,+,0,.
DN38.contig00016,9897,10377,ena,CDS,.,+,0,.
DN38.contig00016,8610,9810,ena,CDS,.,+,0,.
DN38.contig00016,5268,8124,ena,CDS,.,+,0,.
DN38.contig00016,5004,5259,ena,CDS,.,+,0,.
DN38.contig00016,3853,4804,ena,CDS,.,+,0,.
DN38.contig00016,2600,3731,ena,CDS,.,+,0,.
DN38.contig00016,797,2591,ena,CDS,.,+,0,.
DN38.contig00016,487,769,ena,CDS,.,+,0,.
DN38.contig00017,70550,71264,ena,CDS,.,+,0,.
DN38.contig00017,68816,69041,ena,CDS,.,+,0,.
DN38.contig00017,68177,68327,ena,CDS,.,+,0,.
DN38.contig00017,67030,67261,ena,CDS,.,+,0,.
DN38.contig00017,62661,62940,ena,CDS,.,+,0,.
DN38.contig00017,62319,62460,ena,CDS,.,+,0,.
DN38.contig00017,59938,61714,ena,CDS,.,+,0,.
DN38.contig00017,59533,59881,ena,CDS,.,+,0,.
DN38.contig00017,58298,59504,ena,CDS,.,+,0,.
DN38.contig00017,57545,58286,ena,CDS,.,+,0,.
DN38.contig00017,55976,56879,ena,CDS,.,+,0,.
DN38.contig00017,54134,55973,ena,CDS,.,+,0,.
DN38.contig00017,53607,54063,ena,CDS,.,+,0,.
DN38.contig00017,52859,53531,ena,CDS,.,+,0,.
DN38.contig00017,49103,49334,ena,CDS,.,+,0,.
DN38.contig00017,45768,48924,ena,CDS,.,+,0,.
DN38.contig00017,44394,44655,ena,CDS,.,+,0,.
DN38.contig00017,44017,44155,ena,CDS,.,+,0,.
DN38.contig00017,41996,43196,ena,CDS,.,+,0,.
DN38.contig00017,40054,41959,ena,CDS,.,+,0,.
DN38.contig00017,38300,39593,ena,CDS,.,+,0,.
DN38.contig00017,35624,35936,ena,CDS,.,+,0,.
DN38.contig00017,32030,34985,ena,CDS,.,+,0,.
DN38.contig00017,30746,30911,ena,CDS,.,+,0,.
DN38.contig00017,29737,30358,ena,CDS,.,+,0,.
DN38.contig00017,26751,28851,ena,CDS,.,+,0,.
DN38.contig00017,25396,25585,ena,CDS,.,+,0,.
DN38.contig00017,24684,25065,ena,CDS,.,+,0,.
DN38.contig00017,23817,24414,ena,CDS,.,+,0,.
DN38.contig00017,22894,23470,ena,CDS,.,+,0,.
DN38.contig00017,22217,22445,ena,CDS,.,+,0,.
DN38.contig00017,21713,21914,ena,CDS,.,+,0,.
DN38.contig00017,19557,20658,ena,CDS,.,+,0,.
DN38.contig00017,18848,19544,ena,CDS,.,+,0,.
DN38.contig00017,18086,18845,ena,CDS,.,+,0,.
DN38.contig00017,16620,18075,ena,CDS,.,+,0,.
DN38.contig00017,13448,16163,ena,CDS,.,+,0,.
DN38.contig00017,12840,13098,ena,CDS,.,+,0,.
DN38.contig00017,12206,12422,ena,CDS,.,+,0,.
DN38.contig00017,11581,12046,ena,CDS,.,+,0,.
DN38.contig00017,8037,10533,ena,CDS,.,+,0,.
DN38.contig00017,6883,7945,ena,CDS,.,+,0,.
DN38.contig00017,5478,6639,ena,CDS,.,+,0,.
DN38.contig00017,5159,5279,ena,CDS,.,+,0,.
DN38.contig00017,4404,5055,ena,CDS,.,+,0,.
DN38.contig00017,1415,2933,ena,CDS,.,+,0,.
DN38.contig00017,911,1283,ena,CDS,.,+,0,.
DN38.contig00017,376,637,ena,CDS,.,+,0,.
DN38.contig00018,69399,71193,ena,CDS,.,+,0,.
DN38.contig00018,68664,69267,ena,CDS,.,+,0,.
DN38.contig00018,67070,67319,ena,CDS,.,+,0,.
DN38.contig00018,66134,66542,ena,CDS,.,+,0,.
DN38.contig00018,65778,66024,ena,CDS,.,+,0,.
DN38.contig00018,63199,63475,ena,CDS,.,+,0,.
DN38.contig00018,61362,62250,ena,CDS,.,+,0,.
DN38.contig00018,61066,61306,ena,CDS,.,+,0,.
DN38.contig00018,56915,58457,ena,CDS,.,+,0,.
DN38.contig00018,55940,56855,ena,CDS,.,+,0,.
DN38.contig00018,55665,55776,ena,CDS,.,+,0,.
DN38.contig00018,53647,53971,ena,CDS,.,+,0,.
DN38.contig00018,53376,53640,ena,CDS,.,+,0,.
DN38.contig00018,52306,52693,ena,CDS,.,+,0,.
DN38.contig00018,50759,50978,ena,CDS,.,+,0,.
DN38.contig00018,50130,50268,ena,CDS,.,+,0,.
DN38.contig00018,49114,49381,ena,CDS,.,+,0,.
DN38.contig00018,46935,48222,ena,CDS,.,+,0,.
DN38.contig00018,45968,46787,ena,CDS,.,+,0,.
DN38.contig00018,45431,45890,ena,CDS,.,+,0,.
DN38.contig00018,44189,44354,ena,CDS,.,+,0,.
DN38.contig00018,41601,42420,ena,CDS,.,+,0,.
DN38.contig00018,41025,41565,ena,CDS,.,+,0,.
DN38.contig00018,38312,40292,ena,CDS,.,+,0,.
DN38.contig00018,37105,37939,ena,CDS,.,+,0,.
DN38.contig00018,36757,37099,ena,CDS,.,+,0,.
DN38.contig00018,35248,36016,ena,CDS,.,+,0,.
DN38.contig00018,32545,32806,ena,CDS,.,+,0,.
DN38.contig00018,30191,30332,ena,CDS,.,+,0,.
DN38.contig00018,28844,29234,ena,CDS,.,+,0,.
DN38.contig00018,26563,26917,ena,CDS,.,+,0,.
DN38.contig00018,25957,26167,ena,CDS,.,+,0,.
DN38.contig00018,25132,25363,ena,CDS,.,+,0,.
DN38.contig00018,23244,24327,ena,CDS,.,+,0,.
DN38.contig00018,22561,23134,ena,CDS,.,+,0,.
DN38.contig00018,22259,22496,ena,CDS,.,+,0,.
DN38.contig00018,21183,21951,ena,CDS,.,+,0,.
DN38.contig00018,20171,21107,ena,CDS,.,+,0,.
DN38.contig00018,18480,18765,ena,CDS,.,+,0,.
DN38.contig00018,16864,17179,ena,CDS,.,+,0,.
DN38.contig00018,15666,15909,ena,CDS,.,+,0,.
DN38.contig00018,12907,13189,ena,CDS,.,+,0,.
DN38.contig00018,9332,9575,ena,CDS,.,+,0,.
DN38.contig00018,7437,8982,ena,CDS,.,+,0,.
DN38.contig00018,6326,7154,ena,CDS,.,+,0,.
DN38.contig00018,5195,6212,ena,CDS,.,+,0,.
DN38.contig00018,2607,3078,ena,CDS,.,+,0,.
DN38.contig00018,2108,2438,ena,CDS,.,+,0,.
DN38.contig00019,58903,60037,ena,CDS,.,+,0,.
DN38.contig00019,57393,58638,ena,CDS,.,+,0,.
DN38.contig00019,54494,57380,ena,CDS,.,+,0,.
DN38.contig00019,52757,53897,ena,CDS,.,+,0,.
DN38.contig00019,51456,52470,ena,CDS,.,+,0,.
DN38.contig00019,49311,51351,ena,CDS,.,+,0,.
DN38.contig00019,48233,48917,ena,CDS,.,+,0,.
DN38.contig00019,46773,48120,ena,CDS,.,+,0,.
DN38.contig00019,44746,45076,ena,CDS,.,+,0,.
DN38.contig00019,43211,44417,ena,CDS,.,+,0,.
DN38.contig00019,42197,42893,ena,CDS,.,+,0,.
DN38.contig00019,40792,40945,ena,CDS,.,+,0,.
DN38.contig00019,40423,40624,ena,CDS,.,+,0,.
DN38.contig00019,36210,36984,ena,CDS,.,+,0,.
DN38.contig00019,35882,36119,ena,CDS,.,+,0,.
DN38.contig00019,34250,34445,ena,CDS,.,+,0,.
DN38.contig00019,32915,33185,ena,CDS,.,+,0,.
DN38.contig00019,31433,32042,ena,CDS,.,+,0,.
DN38.contig00019,27378,29025,ena,CDS,.,+,0,.
DN38.contig00019,26062,26170,ena,CDS,.,+,0,.
DN38.contig00019,24357,24561,ena,CDS,.,+,0,.
DN38.contig00019,22828,24298,ena,CDS,.,+,0,.
DN38.contig00019,20758,21151,ena,CDS,.,+,0,.
DN38.contig00019,19941,20601,ena,CDS,.,+,0,.
DN38.contig00019,18899,19058,ena,CDS,.,+,0,.
DN38.contig00019,18380,18554,ena,CDS,.,+,0,.
DN38.contig00019,18229,18373,ena,CDS,.,+,0,.
DN38.contig00019,17347,17620,ena,CDS,.,+,0,.
DN38.contig00019,15255,15618,ena,CDS,.,+,0,.
DN38.contig00019,14350,14617,ena,CDS,.,+,0,.
DN38.contig00019,11594,11834,ena,CDS,.,+,0,.
DN38.contig00019,8683,9391,ena,CDS,.,+,0,.
DN38.contig00019,7250,8585,ena,CDS,.,+,0,.
DN38.contig00019,5024,5327,ena,CDS,.,+,0,.
DN38.contig00019,2520,2802,ena,CDS,.,+,0,.
DN38.contig00019,409,988,ena,CDS,.,+,0,.
DN38.contig00019,5,323,ena,CDS,.,+,0,.
DN38.contig00020,59485,59797,ena,CDS,.,+,0,.
DN38.contig00020,59094,59478,ena,CDS,.,+,0,.
DN38.contig00020,58047,58923,ena,CDS,.,+,0,.
DN38.contig00020,57192,57768,ena,CDS,.,+,0,.
DN38.contig00020,53502,54243,ena,CDS,.,+,0,.
DN38.contig00020,49398,50700,ena,CDS,.,+,0,.
DN38.contig00020,48802,48922,ena,CDS,.,+,0,.
DN38.contig00020,48202,48688,ena,CDS,.,+,0,.
DN38.contig00020,47362,47737,ena,CDS,.,+,0,.
DN38.contig00020,46637,47120,ena,CDS,.,+,0,.
DN38.contig00020,44982,45651,ena,CDS,.,+,0,.
DN38.contig00020,44359,44971,ena,CDS,.,+,0,.
DN38.contig00020,43925,44150,ena,CDS,.,+,0,.
DN38.contig00020,41882,43190,ena,CDS,.,+,0,.
DN38.contig00020,40551,41601,ena,CDS,.,+,0,.
DN38.contig00020,39463,40546,ena,CDS,.,+,0,.
DN38.contig00020,37637,39455,ena,CDS,.,+,0,.
DN38.contig00020,36903,37425,ena,CDS,.,+,0,.
DN38.contig00020,35878,36811,ena,CDS,.,+,0,.
DN38.contig00020,34351,35305,ena,CDS,.,+,0,.
DN38.contig00020,33488,34166,ena,CDS,.,+,0,.
DN38.contig00020,32463,33195,ena,CDS,.,+,0,.
DN38.contig00020,31622,31937,ena,CDS,.,+,0,.
DN38.contig00020,30778,31117,ena,CDS,.,+,0,.
DN38.contig00020,27619,29590,ena,CDS,.,+,0,.
DN38.contig00020,26451,27582,ena,CDS,.,+,0,.
DN38.contig00020,25838,26324,ena,CDS,.,+,0,.
DN38.contig00020,24758,25769,ena,CDS,.,+,0,.
DN38.contig00020,24287,24581,ena,CDS,.,+,0,.
DN38.contig00020,21365,21602,ena,CDS,.,+,0,.
DN38.contig00020,19989,20310,ena,CDS,.,+,0,.
DN38.contig00020,15631,16306,ena,CDS,.,+,0,.
DN38.contig00020,15041,15356,ena,CDS,.,+,0,.
DN38.contig00020,13143,13317,ena,CDS,.,+,0,.
DN38.contig00020,12397,12763,ena,CDS,.,+,0,.
DN38.contig00020,9921,10575,ena,CDS,.,+,0,.
DN38.contig00020,8091,8301,ena,CDS,.,+,0,.
DN38.contig00020,7712,7871,ena,CDS,.,+,0,.
DN38.contig00020,6871,7045,ena,CDS,.,+,0,.
DN38.contig00020,4802,6098,ena,CDS,.,+,0,.
DN38.contig00020,3686,4679,ena,CDS,.,+,0,.
DN38.contig00020,2015,2459,ena,CDS,.,+,0,.
DN38.contig00020,896,1112,ena,CDS,.,+,0,.
DN38.contig00021,60276,61161,ena,CDS,.,+,0,.
DN38.contig00021,59806,60274,ena,CDS,.,+,0,.
DN38.contig00021,58143,59643,ena,CDS,.,+,0,.
DN38.contig00021,56666,58043,ena,CDS,.,+,0,.
DN38.contig00021,55116,56655,ena,CDS,.,+,0,.
DN38.contig00021,54626,54824,ena,CDS,.,+,0,.
DN38.contig00021,54161,54536,ena,CDS,.,+,0,.
DN38.contig00021,51590,52571,ena,CDS,.,+,0,.
DN38.contig00021,49944,51513,ena,CDS,.,+,0,.
DN38.contig00021,48303,49650,ena,CDS,.,+,0,.
DN38.contig00021,46205,46475,ena,CDS,.,+,0,.
DN38.contig00021,45487,45703,ena,CDS,.,+,0,.
DN38.contig00021,43620,43848,ena,CDS,.,+,0,.
DN38.contig00021,41713,42742,ena,CDS,.,+,0,.
DN38.contig00021,40560,40749,ena,CDS,.,+,0,.
DN38.contig00021,39300,40257,ena,CDS,.,+,0,.
DN38.contig00021,37005,38742,ena,CDS,.,+,0,.
DN38.contig00021,36479,36614,ena,CDS,.,+,0,.
DN38.contig00021,35715,36078,ena,CDS,.,+,0,.
DN38.contig00021,34342,34855,ena,CDS,.,+,0,.
DN38.contig00021,33404,34181,ena,CDS,.,+,0,.
DN38.contig00021,30945,31500,ena,CDS,.,+,0,.
DN38.contig00021,30388,30934,ena,CDS,.,+,0,.
DN38.contig00021,26961,27333,ena,CDS,.,+,0,.
DN38.contig00021,25246,26308,ena,CDS,.,+,0,.
DN38.contig00021,18819,20868,ena,CDS,.,+,0,.
DN38.contig00021,15669,18711,ena,CDS,.,+,0,.
DN38.contig00021,14765,15668,ena,CDS,.,+,0,.
DN38.contig00021,13494,14475,ena,CDS,.,+,0,.
DN38.contig00021,12743,13001,ena,CDS,.,+,0,.
DN38.contig00021,12193,12421,ena,CDS,.,+,0,.
DN38.contig00021,9087,9408,ena,CDS,.,+,0,.
DN38.contig00021,8328,9012,ena,CDS,.,+,0,.
DN38.contig00021,7089,8271,ena,CDS,.,+,0,.
DN38.contig00021,6500,6968,ena,CDS,.,+,0,.
DN38.contig00021,4582,6496,ena,CDS,.,+,0,.
DN38.contig00021,1075,3913,ena,CDS,.,+,0,.
DN38.contig00022,57002,57377,ena,CDS,.,+,0,.
DN38.contig00022,55502,56324,ena,CDS,.,+,0,.
DN38.contig00022,54633,55500,ena,CDS,.,+,0,.
DN38.contig00022,52787,54617,ena,CDS,.,+,0,.
DN38.contig00022,51717,52761,ena,CDS,.,+,0,.
DN38.contig00022,49572,50271,ena,CDS,.,+,0,.
DN38.contig00022,48329,49499,ena,CDS,.,+,0,.
DN38.contig00022,47619,47898,ena,CDS,.,+,0,.
DN38.contig00022,45660,47331,ena,CDS,.,+,0,.
DN38.contig00022,44874,45552,ena,CDS,.,+,0,.
DN38.contig00022,42386,44246,ena,CDS,.,+,0,.
DN38.contig00022,39489,41778,ena,CDS,.,+,0,.
DN38.contig00022,38014,39295,ena,CDS,.,+,0,.
DN38.contig00022,37308,37935,ena,CDS,.,+,0,.
DN38.contig00022,36051,37203,ena,CDS,.,+,0,.
DN38.contig00022,33943,34450,ena,CDS,.,+,0,.
DN38.contig00022,33646,33868,ena,CDS,.,+,0,.
DN38.contig00022,30789,32151,ena,CDS,.,+,0,.
DN38.contig00022,30123,30786,ena,CDS,.,+,0,.
DN38.contig00022,29231,30056,ena,CDS,.,+,0,.
DN38.contig00022,28051,28825,ena,CDS,.,+,0,.
DN38.contig00022,27356,27947,ena,CDS,.,+,0,.
DN38.contig00022,21294,22590,ena,CDS,.,+,0,.
DN38.contig00022,19341,19632,ena,CDS,.,+,0,.
DN38.contig00022,15759,16650,ena,CDS,.,+,0,.
DN38.contig00022,11036,13484,ena,CDS,.,+,0,.
DN38.contig00022,9907,11014,ena,CDS,.,+,0,.
DN38.contig00022,7112,9653,ena,CDS,.,+,0,.
DN38.contig00022,5642,6848,ena,CDS,.,+,0,.
DN38.contig00022,4377,5301,ena,CDS,.,+,0,.
DN38.contig00022,3725,4190,ena,CDS,.,+,0,.
DN38.contig00022,2915,3194,ena,CDS,.,+,0,.
DN38.contig00022,1779,2064,ena,CDS,.,+,0,.
DN38.contig00022,934,1213,ena,CDS,.,+,0,.
DN38.contig00023,54232,55195,ena,CDS,.,+,0,.
DN38.contig00023,53521,54106,ena,CDS,.,+,0,.
DN38.contig00023,51219,53127,ena,CDS,.,+,0,.
DN38.contig00023,50231,50570,ena,CDS,.,+,0,.
DN38.contig00023,48613,49162,ena,CDS,.,+,0,.
DN38.contig00023,42826,43282,ena,CDS,.,+,0,.
DN38.contig00023,42604,42802,ena,CDS,.,+,0,.
DN38.contig00023,40942,41971,ena,CDS,.,+,0,.
DN38.contig00023,38301,40311,ena,CDS,.,+,0,.
DN38.contig00023,37293,38169,ena,CDS,.,+,0,.
DN38.contig00023,35830,36178,ena,CDS,.,+,0,.
DN38.contig00023,32107,32263,ena,CDS,.,+,0,.
DN38.contig00023,30946,32068,ena,CDS,.,+,0,.
DN38.contig00023,27708,28011,ena,CDS,.,+,0,.
DN38.contig00023,26755,27046,ena,CDS,.,+,0,.
DN38.contig00023,25251,25464,ena,CDS,.,+,0,.
DN38.contig00023,24565,25036,ena,CDS,.,+,0,.
DN38.contig00023,22138,22366,ena,CDS,.,+,0,.
DN38.contig00023,18713,18905,ena,CDS,.,+,0,.
DN38.contig00023,16675,16870,ena,CDS,.,+,0,.
DN38.contig00023,9917,11168,ena,CDS,.,+,0,.
DN38.contig00023,8579,8825,ena,CDS,.,+,0,.
DN38.contig00023,5491,7705,ena,CDS,.,+,0,.
DN38.contig00023,4939,5467,ena,CDS,.,+,0,.
DN38.contig00023,3739,4936,ena,CDS,.,+,0,.
DN38.contig00023,2274,3669,ena,CDS,.,+,0,.
DN38.contig00024,53817,54003,ena,CDS,.,+,0,.
DN38.contig00024,51509,52826,ena,CDS,.,+,0,.
DN38.contig00024,50718,51441,ena,CDS,.,+,0,.
DN38.contig00024,48556,50515,ena,CDS,.,+,0,.
DN38.contig00024,46588,48196,ena,CDS,.,+,0,.
DN38.contig00024,45570,46560,ena,CDS,.,+,0,.
DN38.contig00024,44320,45556,ena,CDS,.,+,0,.
DN38.contig00024,42931,44011,ena,CDS,.,+,0,.
DN38.contig00024,42379,42523,ena,CDS,.,+,0,.
DN38.contig00024,36688,36823,ena,CDS,.,+,0,.
DN38.contig00024,35744,35978,ena,CDS,.,+,0,.
DN38.contig00024,34786,35257,ena,CDS,.,+,0,.
DN38.contig00024,34128,34626,ena,CDS,.,+,0,.
DN38.contig00024,33800,33971,ena,CDS,.,+,0,.
DN38.contig00024,31610,31802,ena,CDS,.,+,0,.
DN38.contig00024,31330,31537,ena,CDS,.,+,0,.
DN38.contig00024,30046,30625,ena,CDS,.,+,0,.
DN38.contig00024,29544,30045,ena,CDS,.,+,0,.
DN38.contig00024,28563,29538,ena,CDS,.,+,0,.
DN38.contig00024,27404,28358,ena,CDS,.,+,0,.
DN38.contig00024,26728,27358,ena,CDS,.,+,0,.
DN38.contig00024,26481,26706,ena,CDS,.,+,0,.
DN38.contig00024,25778,26363,ena,CDS,.,+,0,.
DN38.contig00024,25304,25745,ena,CDS,.,+,0,.
DN38.contig00024,24160,25264,ena,CDS,.,+,0,.
DN38.contig00024,22541,24044,ena,CDS,.,+,0,.
DN38.contig00024,20784,22536,ena,CDS,.,+,0,.
DN38.contig00024,19506,20466,ena,CDS,.,+,0,.
DN38.contig00024,17087,17324,ena,CDS,.,+,0,.
DN38.contig00024,13025,13952,ena,CDS,.,+,0,.
DN38.contig00024,12701,12953,ena,CDS,.,+,0,.
DN38.contig00024,11761,12547,ena,CDS,.,+,0,.
DN38.contig00024,11060,11591,ena,CDS,.,+,0,.
DN38.contig00024,9124,10954,ena,CDS,.,+,0,.
DN38.contig00024,8780,8939,ena,CDS,.,+,0,.
DN38.contig00024,6676,6895,ena,CDS,.,+,0,.
DN38.contig00024,5487,5598,ena,CDS,.,+,0,.
DN38.contig00024,490,703,ena,CDS,.,+,0,.
DN38.contig00025,52936,53080,ena,CDS,.,+,0,.
DN38.contig00025,52035,52854,ena,CDS,.,+,0,.
DN38.contig00025,51536,51956,ena,CDS,.,+,0,.
DN38.contig00025,51194,51521,ena,CDS,.,+,0,.
DN38.contig00025,45446,49139,ena,CDS,.,+,0,.
DN38.contig00025,44463,45444,ena,CDS,.,+,0,.
DN38.contig00025,43304,44432,ena,CDS,.,+,0,.
DN38.contig00025,42805,43297,ena,CDS,.,+,0,.
DN38.contig00025,42480,42801,ena,CDS,.,+,0,.
DN38.contig00025,40145,42461,ena,CDS,.,+,0,.
DN38.contig00025,39369,40062,ena,CDS,.,+,0,.
DN38.contig00025,37131,37479,ena,CDS,.,+,0,.
DN38.contig00025,36523,37096,ena,CDS,.,+,0,.
DN38.contig00025,35735,36449,ena,CDS,.,+,0,.
DN38.contig00025,35083,35263,ena,CDS,.,+,0,.
DN38.contig00025,33884,34277,ena,CDS,.,+,0,.
DN38.contig00025,33372,33654,ena,CDS,.,+,0,.
DN38.contig00025,31876,32470,ena,CDS,.,+,0,.
DN38.contig00025,31311,31848,ena,CDS,.,+,0,.
DN38.contig00025,29556,31278,ena,CDS,.,+,0,.
DN38.contig00025,27258,29409,ena,CDS,.,+,0,.
DN38.contig00025,24452,27104,ena,CDS,.,+,0,.
DN38.contig00025,22333,24409,ena,CDS,.,+,0,.
DN38.contig00025,19857,22317,ena,CDS,.,+,0,.
DN38.contig00025,18168,19047,ena,CDS,.,+,0,.
DN38.contig00025,14257,17932,ena,CDS,.,+,0,.
DN38.contig00025,12478,14242,ena,CDS,.,+,0,.
DN38.contig00025,8784,12462,ena,CDS,.,+,0,.
DN38.contig00025,8386,8767,ena,CDS,.,+,0,.
DN38.contig00025,7568,8168,ena,CDS,.,+,0,.
DN38.contig00025,6632,7559,ena,CDS,.,+,0,.
DN38.contig00025,6249,6564,ena,CDS,.,+,0,.
DN38.contig00025,5256,6162,ena,CDS,.,+,0,.
DN38.contig00025,4294,4639,ena,CDS,.,+,0,.
DN38.contig00025,3253,3649,ena,CDS,.,+,0,.
DN38.contig00025,2365,2854,ena,CDS,.,+,0,.
DN38.contig00025,979,1948,ena,CDS,.,+,0,.
DN38.contig00025,436,970,ena,CDS,.,+,0,.
DN38.contig00026,48561,49476,ena,CDS,.,+,0,.
DN38.contig00026,48180,48480,ena,CDS,.,+,0,.
DN38.contig00026,47255,48170,ena,CDS,.,+,0,.
DN38.contig00026,46171,47173,ena,CDS,.,+,0,.
DN38.contig00026,44934,45573,ena,CDS,.,+,0,.
DN38.contig00026,42808,44785,ena,CDS,.,+,0,.
DN38.contig00026,42541,42682,ena,CDS,.,+,0,.
DN38.contig00026,40209,40371,ena,CDS,.,+,0,.
DN38.contig00026,39919,40147,ena,CDS,.,+,0,.
DN38.contig00026,31697,31931,ena,CDS,.,+,0,.
DN38.contig00026,30597,31293,ena,CDS,.,+,0,.
DN38.contig00026,28967,29453,ena,CDS,.,+,0,.
DN38.contig00026,27603,27963,ena,CDS,.,+,0,.
DN38.contig00026,25780,27445,ena,CDS,.,+,0,.
DN38.contig00026,24766,25651,ena,CDS,.,+,0,.
DN38.contig00026,24108,24321,ena,CDS,.,+,0,.
DN38.contig00026,21211,21499,ena,CDS,.,+,0,.
DN38.contig00026,20885,21185,ena,CDS,.,+,0,.
DN38.contig00026,20680,20884,ena,CDS,.,+,0,.
DN38.contig00026,20008,20452,ena,CDS,.,+,0,.
DN38.contig00026,12551,14144,ena,CDS,.,+,0,.
DN38.contig00026,11846,11981,ena,CDS,.,+,0,.
DN38.contig00026,9398,9569,ena,CDS,.,+,0,.
DN38.contig00026,8056,8248,ena,CDS,.,+,0,.
DN38.contig00026,7847,8051,ena,CDS,.,+,0,.
DN38.contig00026,7100,7745,ena,CDS,.,+,0,.
DN38.contig00026,5143,6859,ena,CDS,.,+,0,.
DN38.contig00026,4222,4918,ena,CDS,.,+,0,.
DN38.contig00026,1406,1859,ena,CDS,.,+,0,.
DN38.contig00027,46866,47055,ena,CDS,.,+,0,.
DN38.contig00027,45433,46357,ena,CDS,.,+,0,.
DN38.contig00027,44884,45061,ena,CDS,.,+,0,.
DN38.contig00027,44380,44620,ena,CDS,.,+,0,.
DN38.contig00027,40931,41168,ena,CDS,.,+,0,.
DN38.contig00027,36714,38406,ena,CDS,.,+,0,.
DN38.contig00027,35501,36155,ena,CDS,.,+,0,.
DN38.contig00027,33798,34053,ena,CDS,.,+,0,.
DN38.contig00027,31753,31876,ena,CDS,.,+,0,.
DN38.contig00027,26509,27835,ena,CDS,.,+,0,.
DN38.contig00027,24948,25083,ena,CDS,.,+,0,.
DN38.contig00027,21223,21490,ena,CDS,.,+,0,.
DN38.contig00027,16833,17865,ena,CDS,.,+,0,.
DN38.contig00027,15637,16831,ena,CDS,.,+,0,.
DN38.contig00027,11177,12476,ena,CDS,.,+,0,.
DN38.contig00027,10604,10952,ena,CDS,.,+,0,.
DN38.contig00027,10064,10448,ena,CDS,.,+,0,.
DN38.contig00027,9241,9988,ena,CDS,.,+,0,.
DN38.contig00027,7893,8121,ena,CDS,.,+,0,.
DN38.contig00027,6608,6809,ena,CDS,.,+,0,.
DN38.contig00027,5756,5966,ena,CDS,.,+,0,.
DN38.contig00027,5257,5494,ena,CDS,.,+,0,.
DN38.contig00027,929,1214,ena,CDS,.,+,0,.
DN38.contig00027,304,397,ena,CDS,.,+,0,.
DN38.contig00028,45424,46459,ena,CDS,.,+,0,.
DN38.contig00028,44635,45208,ena,CDS,.,+,0,.
DN38.contig00028,42669,42912,ena,CDS,.,+,0,.
DN38.contig00028,42237,42447,ena,CDS,.,+,0,.
DN38.contig00028,41411,41738,ena,CDS,.,+,0,.
DN38.contig00028,37586,38543,ena,CDS,.,+,0,.
DN38.contig00028,35334,35517,ena,CDS,.,+,0,.
DN38.contig00028,34007,34175,ena,CDS,.,+,0,.
DN38.contig00028,31539,31815,ena,CDS,.,+,0,.
DN38.contig00028,25773,27258,ena,CDS,.,+,0,.
DN38.contig00028,24230,25154,ena,CDS,.,+,0,.
DN38.contig00028,23130,24213,ena,CDS,.,+,0,.
DN38.contig00028,22476,22662,ena,CDS,.,+,0,.
DN38.contig00028,21262,21976,ena,CDS,.,+,0,.
DN38.contig00028,19798,21253,ena,CDS,.,+,0,.
DN38.contig00028,18528,18828,ena,CDS,.,+,0,.
DN38.contig00028,17686,17872,ena,CDS,.,+,0,.
DN38.contig00028,17442,17685,ena,CDS,.,+,0,.
DN38.contig00028,16674,17046,ena,CDS,.,+,0,.
DN38.contig00028,14857,16504,ena,CDS,.,+,0,.
DN38.contig00028,11821,12085,ena,CDS,.,+,0,.
DN38.contig00028,9648,11613,ena,CDS,.,+,0,.
DN38.contig00028,8399,9254,ena,CDS,.,+,0,.
DN38.contig00028,6854,8030,ena,CDS,.,+,0,.
DN38.contig00028,5162,5888,ena,CDS,.,+,0,.
DN38.contig00028,4642,4903,ena,CDS,.,+,0,.
DN38.contig00028,2216,2612,ena,CDS,.,+,0,.
DN38.contig00029,46831,47425,ena,CDS,.,+,0,.
DN38.contig00029,46266,46803,ena,CDS,.,+,0,.
DN38.contig00029,44568,46233,ena,CDS,.,+,0,.
DN38.contig00029,42825,44364,ena,CDS,.,+,0,.
DN38.contig00029,42442,42625,ena,CDS,.,+,0,.
DN38.contig00029,40356,42096,ena,CDS,.,+,0,.
DN38.contig00029,39084,40344,ena,CDS,.,+,0,.
DN38.contig00029,35867,38981,ena,CDS,.,+,0,.
